archivo_origen,codigo_indicador,nombre_indicador,categoria_indicador,ambito,agresor,periodo_medicion,poblacion_objetivo,entidad,anio,valor,unidad,fecha_referencia
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Estado de México,2011,20.91,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Michoacán de Ocampo,2011,16.74,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Morelos,2011,22.18,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Nayarit,2011,17.37,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Nuevo León,2011,31.09,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Oaxaca,2011,21.53,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Puebla,2011,21.6,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Querétaro,2011,24.9,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Quintana Roo,2011,27.81,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,San Luis Potosí,2011,22.2,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Sinaloa,2011,20.77,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Sonora,2011,26.06,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Tabasco,2011,29.42,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Tamaulipas,2011,24.46,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Tlaxcala,2011,20.5,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Veracruz,2011,22.22,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Yucatán,2011,28.47,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Zacatecas,2011,19.95,porcentaje,2011-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Aguascalientes,2016,10.88,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Baja California,2016,15.47,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Baja California Sur,2016,12.46,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Campeche,2016,15.22,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Coahuila,2016,11.46,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Colima,2016,11.38,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Chiapas,2016,12.83,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Chihuahua,2016,10.52,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Ciudad de México,2016,14.38,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Durango,2016,7.79,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Guanajuato,2016,11.17,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Guerrero,2016,12.28,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Hidalgo,2016,12.61,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Jalisco,2016,10.15,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Estado de México,2016,10.58,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Michoacán de Ocampo,2016,10.54,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Morelos,2016,10.59,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Nayarit,2016,8.15,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Nuevo León,2016,16.0,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Oaxaca,2016,11.21,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Puebla,2016,11.38,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Querétaro,2016,13.91,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Quintana Roo,2016,13.67,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,San Luis Potosí,2016,10.8,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Sinaloa,2016,10.09,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Sonora,2016,12.68,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Tabasco,2016,15.99,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Tamaulipas,2016,11.63,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Tlaxcala,2016,12.4,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Veracruz,2016,8.09,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Yucatán,2016,14.94,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Zacatecas,2016,9.56,porcentaje,2016-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Aguascalientes,2021,12.43,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Baja California,2021,16.32,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Baja California Sur,2021,19.75,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Campeche,2021,16.56,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Coahuila,2021,15.11,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Colima,2021,17.5,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Chiapas,2021,11.24,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Chihuahua,2021,10.56,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Ciudad de México,2021,15.38,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Durango,2021,12.59,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Guanajuato,2021,13.36,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Guerrero,2021,10.15,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Hidalgo,2021,19.08,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Jalisco,2021,14.92,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Estado de México,2021,11.77,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Michoacán de Ocampo,2021,9.82,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Morelos,2021,12.05,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Nayarit,2021,12.33,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Nuevo León,2021,16.17,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Oaxaca,2021,14.23,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Puebla,2021,10.02,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Querétaro,2021,15.45,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,Quintana Roo,2021,19.56,porcentaje,2021-01-01
data2.csv,ENDIREH_AYUDA_AUTORIDAD_PAREJA_FS,"Mujeres que han acudido al menos a una institución o autoridad en busca de ayuda, entre las mujeres que han sido alguna vez víctimas de violencia física y/o sexual infligida por su pareja",busqueda_de_ayuda,pareja,pareja,alguna_vez,mujeres víctimas de violencia física y/o sexual por pareja,San Luis Potosí,2021,11.81,porcentaje,2021-01-01
